country,year,sex,age,suicides_no,population,HDI for year,gdp_for_year ($),suicides/100K
Kazakhstan,1991,female,25-34 years,14,1438900,0.0,24881135586,0.9729654597261798
Kazakhstan,1991,male,5-14 years,66,1721900,0.0,24881135586,3.832975201811952
Kazakhstan,1991,female,5-14 years,11,1682200,0.0,24881135586,0.6539055998097729
Kazakhstan,1992,male,75+ years,64,101800,0.0,24906939560,62.86836935166994
Kazakhstan,1992,male,35-54 years,925,1794700,0.0,24906939560,51.54064746197136
Kazakhstan,1992,male,55-74 years,39,785400,0.0,24906939560,4.965622612681436
Kazakhstan,1992,male,25-34 years,676,1421100,0.0,24906939560,47.56878474421223
Kazakhstan,1992,male,15-24 years,453,1459100,0.0,24906939560,31.04653553560414
Kazakhstan,1992,female,75+ years,84,298600,0.0,24906939560,28.13127930341594
Kazakhstan,1992,female,55-74 years,194,1132100,0.0,24906939560,17.136295380266763
Kazakhstan,1992,female,35-54 years,217,1900200,0.0,24906939560,11.419850542048206
Kazakhstan,1992,female,15-24 years,144,1385000,0.0,24906939560,10.397111913357401
Kazakhstan,1992,female,25-34 years,132,1414300,0.0,24906939560,9.333239058191332
Kazakhstan,1992,male,5-14 years,63,1751600,0.0,24906939560,3.596711577985842
Kazakhstan,1992,female,5-14 years,14,1706200,0.0,24906939560,0.8205368655491736
Kazakhstan,1993,male,75+ years,77,103700,0.0,23409027476,74.25265188042431
Kazakhstan,1993,male,55-74 years,545,830100,0.0,23409027476,65.65474039272377
Kazakhstan,1993,male,35-54 years,1146,1825900,0.0,23409027476,62.76356865107618
Kazakhstan,1993,male,25-34 years,772,1395600,0.0,23409027476,55.31670965892806
Kazakhstan,1993,male,15-24 years,574,1474700,0.0,23409027476,38.92317081440293
Kazakhstan,1993,female,75+ years,69,308200,0.0,23409027476,22.388059701492537
Kazakhstan,1993,female,55-74 years,229,1173100,0.0,23409027476,19.520927457164778
Kazakhstan,1993,female,15-24 years,173,1407100,0.0,23409027476,12.29479070428541
Kazakhstan,1993,female,35-54 years,219,1929300,0.0,23409027476,11.351267299020371
Kazakhstan,1993,female,25-34 years,119,1383000,0.0,23409027476,8.604483007953723
Kazakhstan,1993,male,5-14 years,76,1774700,0.0,23409027476,4.28241392911478
Kazakhstan,1993,female,5-14 years,2,1726000,0.0,23409027476,0.11587485515643105
Kazakhstan,1994,male,75+ years,94,90300,0.0,21250839258,104.09745293466223
Kazakhstan,1994,male,55-74 years,599,853800,0.0,21250839258,70.15694542047318
Kazakhstan,1994,male,35-54 years,1246,1861800,0.0,21250839258,66.92448168439145
Kazakhstan,1994,male,25-34 years,735,1342400,0.0,21250839258,54.75268176400477
Kazakhstan,1994,male,15-24 years,52,1442200,0.0,21250839258,3.6056025516571903
Kazakhstan,1994,female,75+ years,91,288000,0.0,21250839258,31.597222222222225
Kazakhstan,1994,female,55-74 years,198,1201100,0.0,21250839258,16.484888851885774
Kazakhstan,1994,female,15-24 years,149,1332400,0.0,21250839258,11.18282797958571
Kazakhstan,1994,female,35-54 years,198,1965300,0.0,21250839258,10.074797740802932
Kazakhstan,1994,female,25-34 years,128,1327200,0.0,21250839258,9.644364074743821
Kazakhstan,1994,male,5-14 years,5,1784600,0.0,21250839258,0.2801748290933542
Kazakhstan,1994,female,5-14 years,16,1740500,0.0,21250839258,0.9192760700948003
Kazakhstan,1995,male,75+ years,76,86400,0.664,20374307047,87.96296296296296
Kazakhstan,1995,male,55-74 years,737,859800,0.664,20374307047,85.71760874622004
Kazakhstan,1995,male,35-54 years,1523,1791600,0.664,20374307047,85.00781424425095
Kazakhstan,1995,male,25-34 years,887,1311800,0.664,20374307047,67.61701478883975
Kazakhstan,1995,male,15-24 years,622,1455600,0.664,20374307047,42.731519648255016
Kazakhstan,1995,female,75+ years,86,267600,0.664,20374307047,32.13751868460388
Kazakhstan,1995,female,55-74 years,28,1205800,0.664,20374307047,2.322109802620667
Kazakhstan,1995,female,35-54 years,216,1901900,0.664,20374307047,11.357063988642937
Kazakhstan,1995,female,15-24 years,145,1412600,0.664,20374307047,10.264760016989948
Kazakhstan,1995,female,25-34 years,13,1271500,0.664,20374307047,1.0224144710971295
Kazakhstan,1995,male,5-14 years,61,1736100,0.664,20374307047,3.513622487183918
Kazakhstan,1995,female,5-14 years,15,1688900,0.664,20374307047,0.8881520516312393
Kazakhstan,1996,male,35-54 years,163,1753600,0.0,21035357833,9.295164233576642
Kazakhstan,1996,male,55-74 years,731,836900,0.0,21035357833,87.34615844186881
Kazakhstan,1996,male,75+ years,64,80400,0.0,21035357833,79.60199004975124
Kazakhstan,1996,male,25-34 years,879,1243300,0.0,21035357833,70.69894635244913
Kazakhstan,1996,male,15-24 years,635,1405800,0.0,21035357833,45.170009958742355
Kazakhstan,1996,female,75+ years,54,251800,0.0,21035357833,21.445591739475777
Kazakhstan,1996,female,55-74 years,211,1173100,0.0,21035357833,17.986531412496802
Kazakhstan,1996,female,35-54 years,223,1858300,0.0,21035357833,12.000215250497767
Kazakhstan,1996,female,15-24 years,158,1381300,0.0,21035357833,11.438499963802215
Kazakhstan,1996,female,25-34 years,121,1187600,0.0,21035357833,10.188615695520378
Kazakhstan,1996,male,5-14 years,57,1682200,0.0,21035357833,3.388419926287005
Kazakhstan,1996,female,5-14 years,1,1633400,0.0,21035357833,0.06122199093914534
Kazakhstan,1997,male,55-74 years,74,822400,0.0,22165932063,8.998054474708171
Kazakhstan,1997,male,35-54 years,1577,1766200,0.0,22165932063,89.28773638319556
Kazakhstan,1997,male,25-34 years,81,1217700,0.0,22165932063,6.651884700665189
Kazakhstan,1997,male,75+ years,5,78400,0.0,22165932063,6.377551020408163
Kazakhstan,1997,male,15-24 years,651,1401300,0.0,22165932063,46.45686148576322
Kazakhstan,1997,female,75+ years,59,247700,0.0,22165932063,23.819136051675414
Kazakhstan,1997,female,55-74 years,164,1153000,0.0,22165932063,14.223764093668692
Kazakhstan,1997,female,15-24 years,175,1388400,0.0,22165932063,12.604436761740132
Kazakhstan,1997,female,35-54 years,216,1871000,0.0,22165932063,11.544628540887226
Kazakhstan,1997,female,25-34 years,131,1152200,0.0,22165932063,11.369553896892901
Kazakhstan,1997,male,5-14 years,53,1673300,0.0,22165932063,3.1673937727843184
Kazakhstan,1997,female,5-14 years,16,1623000,0.0,22165932063,0.9858287122612446
Kazakhstan,1998,male,55-74 years,692,762500,0.0,22135245413,90.75409836065573
Kazakhstan,1998,male,35-54 years,1459,1724400,0.0,22135245413,84.60913941080956
Kazakhstan,1998,male,75+ years,58,74500,0.0,22135245413,77.85234899328859
Kazakhstan,1998,male,25-34 years,727,1145900,0.0,22135245413,63.44358146435117
Kazakhstan,1998,male,15-24 years,594,1343300,0.0,22135245413,44.21945953993896
Kazakhstan,1998,female,75+ years,63,241200,0.0,22135245413,26.11940298507463
Kazakhstan,1998,female,55-74 years,16,1090300,0.0,22135245413,1.4674860130239382
Kazakhstan,1998,female,25-34 years,138,1103400,0.0,22135245413,12.50679717237629
Kazakhstan,1998,female,15-24 years,152,1353400,0.0,22135245413,11.230973843653022
Kazakhstan,1998,female,35-54 years,25,1863700,0.0,22135245413,1.3414176101303859
Kazakhstan,1998,male,5-14 years,54,1585500,0.0,22135245413,3.4058656575212867
Kazakhstan,1998,female,5-14 years,11,1556100,0.0,22135245413,0.706895443737549
Kazakhstan,1999,male,55-74 years,567,727800,0.0,16870817135,77.90601813685079
Kazakhstan,1999,male,35-54 years,1331,1761800,0.0,16870817135,75.54773527074583
Kazakhstan,1999,male,75+ years,55,75400,0.0,16870817135,72.94429708222812
Kazakhstan,1999,male,25-34 years,717,1131600,0.0,16870817135,63.361611876988334
Kazakhstan,1999,male,15-24 years,69,1349400,0.0,16870817135,5.113383726100489
Kazakhstan,1999,female,75+ years,59,246200,0.0,16870817135,23.964256701868397
Kazakhstan,1999,female,55-74 years,152,1044200,0.0,16870817135,14.556598352805976
Kazakhstan,1999,female,25-34 years,12,1089900,0.0,16870817135,1.1010184420589046
Kazakhstan,1999,female,35-54 years,198,1909900,0.0,16870817135,10.367034923294414
Kazakhstan,1999,female,15-24 years,124,1358700,0.0,16870817135,9.126370795613454
Kazakhstan,1999,male,5-14 years,49,1555400,0.0,16870817135,3.1503150315031503
Kazakhstan,1999,female,5-14 years,1,1523100,0.0,16870817135,0.06565557087518877
Kazakhstan,2000,male,35-54 years,1527,1802430,0.679,18291990619,84.71896273364291
Kazakhstan,2000,male,55-74 years,586,698665,0.679,18291990619,83.87424588322014
Kazakhstan,2000,male,25-34 years,852,1132418,0.679,18291990619,75.23723572037888
Kazakhstan,2000,male,75+ years,47,77972,0.679,18291990619,60.27804853024163
Kazakhstan,2000,male,15-24 years,623,1366874,0.679,18291990619,45.57845126910015
Kazakhstan,2000,female,75+ years,56,254407,0.679,18291990619,22.01197294099612
Kazakhstan,2000,female,55-74 years,147,1005027,0.679,18291990619,14.626472721628375
Kazakhstan,2000,female,15-24 years,169,1375343,0.679,18291990619,12.28784383241126
Kazakhstan,2000,female,35-54 years,234,1959602,0.679,18291990619,11.941200304959885
Kazakhstan,2000,female,25-34 years,122,1089854,0.679,18291990619,11.194159951699952
Kazakhstan,2000,male,5-14 years,47,1523202,0.679,18291990619,3.0856051922200733
Kazakhstan,2000,female,5-14 years,18,1486628,0.679,18291990619,1.2107938233371092
Kazakhstan,2001,male,35-54 years,1519,1807120,0.0,22152694162,84.05639913232103
Kazakhstan,2001,male,55-74 years,582,718503,0.0,22152694162,81.00174947077466
Kazakhstan,2001,male,25-34 years,843,1117605,0.0,22152694162,75.42915430764894
Kazakhstan,2001,male,75+ years,51,82044,0.0,22152694162,62.16176685680855
Kazakhstan,2001,male,15-24 years,66,1365580,0.0,22152694162,4.8331112054951015
Kazakhstan,2001,female,75+ years,53,233378,0.0,22152694162,22.709938383223783
Kazakhstan,2001,female,15-24 years,158,1336586,0.0,22152694162,11.821162274631037
Kazakhstan,2001,female,55-74 years,119,1011423,0.0,22152694162,11.765601533680766
Kazakhstan,2001,female,35-54 years,197,1998447,0.0,22152694162,9.85765446869494
Kazakhstan,2001,female,25-34 years,11,1137636,0.0,22152694162,0.9669173619681515
Kazakhstan,2001,male,5-14 years,64,1508752,0.0,22152694162,4.241916497873739
Kazakhstan,2001,female,5-14 years,21,1455622,0.0,22152694162,1.4426822348109605
Kazakhstan,2002,male,55-74 years,582,704901,0.0,24636593223,82.56478569331013
Kazakhstan,2002,male,35-54 years,1414,1837817,0.0,24636593223,76.93910764782348
Kazakhstan,2002,male,25-34 years,825,1128226,0.0,24636593223,73.12364721252656
Kazakhstan,2002,male,75+ years,53,91887,0.0,24636593223,57.67954117557435
Kazakhstan,2002,male,15-24 years,621,1414530,0.0,24636593223,43.901507921359034
Kazakhstan,2002,female,75+ years,52,247685,0.0,24636593223,20.994408220118295
Kazakhstan,2002,female,55-74 years,119,996301,0.0,24636593223,11.94418152747011
Kazakhstan,2002,female,15-24 years,16,1377461,0.0,24636593223,1.1615573871056968
Kazakhstan,2002,female,25-34 years,129,1147717,0.0,24636593223,11.239704561316074
Kazakhstan,2002,female,35-54 years,198,2033504,0.0,24636593223,9.736887657953956
Kazakhstan,2002,male,5-14 years,67,1424722,0.0,24636593223,4.702671819484784
Kazakhstan,2002,female,5-14 years,2,1372725,0.0,24636593223,0.14569560545630042
Kazakhstan,2003,male,25-34 years,938,1141761,0.0,30833699703,82.15379575935769
Kazakhstan,2003,male,55-74 years,53,702817,0.0,30833699703,7.541081106461568
Kazakhstan,2003,male,35-54 years,1386,1855662,0.0,30833699703,74.69032614775752
Kazakhstan,2003,male,75+ years,6,99171,0.0,30833699703,6.0501557915116315
Kazakhstan,2003,male,15-24 years,652,1449082,0.0,30833699703,44.99400309989359
Kazakhstan,2003,female,75+ years,6,259838,0.0,30833699703,2.3091310739768622
Kazakhstan,2003,female,55-74 years,139,996433,0.0,30833699703,13.949758789602512
Kazakhstan,2003,female,15-24 years,157,1408946,0.0,30833699703,11.143081423986441
Kazakhstan,2003,female,35-54 years,22,2053544,0.0,30833699703,1.0713186569170174
Kazakhstan,2003,female,25-34 years,114,1159693,0.0,30833699703,9.830187816948106
Kazakhstan,2003,male,5-14 years,67,1368679,0.0,30833699703,4.895231095092421
Kazakhstan,2003,female,5-14 years,16,1316237,0.0,30833699703,1.2155865547010152
Kazakhstan,2004,male,25-34 years,967,1159137,0.0,43151647003,83.42413364425431
Kazakhstan,2004,male,35-54 years,1427,1874980,0.0,43151647003,76.10747847977045
Kazakhstan,2004,male,75+ years,75,105970,0.0,43151647003,70.77474757006699
Kazakhstan,2004,male,55-74 years,441,706313,0.0,43151647003,62.436908282871755
Kazakhstan,2004,male,15-24 years,735,1480125,0.0,43151647003,49.65796807702052
Kazakhstan,2004,female,75+ years,61,271208,0.0,43151647003,22.491961889029824
Kazakhstan,2004,female,15-24 years,177,1438621,0.0,43151647003,12.303448927827413
Kazakhstan,2004,female,25-34 years,131,1174778,0.0,43151647003,11.151043005572117
Kazakhstan,2004,female,55-74 years,11,1004413,0.0,43151647003,1.0951670279058516
Kazakhstan,2004,female,35-54 years,28,2076222,0.0,43151647003,1.3486033767101977
Kazakhstan,2004,male,5-14 years,57,1317575,0.0,43151647003,4.326129442346735
Kazakhstan,2004,female,5-14 years,14,1263986,0.0,43151647003,1.1076072045101766
Kazakhstan,2005,male,25-34 years,868,1174447,0.746,57123671734,73.9071239485477
Kazakhstan,2005,male,35-54 years,1225,1893623,0.746,57123671734,64.6908069874521
Kazakhstan,2005,male,55-74 years,42,716191,0.746,57123671734,5.864357413036466
Kazakhstan,2005,male,75+ years,61,112427,0.746,57123671734,54.25742926521209
Kazakhstan,2005,male,15-24 years,635,1507234,0.746,57123671734,42.13015364568474
Kazakhstan,2005,female,75+ years,54,279776,0.746,57123671734,19.301155209882193
Kazakhstan,2005,female,25-34 years,126,1188857,0.746,57123671734,10.598415116368075
Kazakhstan,2005,female,15-24 years,153,1464554,0.746,57123671734,10.446866418035798
Kazakhstan,2005,female,55-74 years,1,1021709,0.746,57123671734,0.09787522670349384
Kazakhstan,2005,female,35-54 years,177,2097655,0.746,57123671734,8.437993855042894
Kazakhstan,2005,male,5-14 years,78,1272278,0.746,57123671734,6.130735578230544
Kazakhstan,2005,female,5-14 years,24,1219019,0.746,57123671734,1.968796220567522
Kazakhstan,2006,male,25-34 years,944,1189058,0.0,81003884545,79.39057640586077
Kazakhstan,2006,male,35-54 years,1225,1915309,0.0,81003884545,63.958348235193384
Kazakhstan,2006,male,75+ years,71,116133,0.0,81003884545,61.13680004822058
Kazakhstan,2006,male,55-74 years,436,730464,0.0,81003884545,59.68808866692952
Kazakhstan,2006,male,15-24 years,657,1530192,0.0,81003884545,42.93578845007685
Kazakhstan,2006,female,75+ years,53,282507,0.0,81003884545,18.760597082550166
Kazakhstan,2006,female,15-24 years,181,1486771,0.0,81003884545,12.174033526346694
Kazakhstan,2006,female,55-74 years,16,1047352,0.0,81003884545,1.527662142240622
Kazakhstan,2006,female,25-34 years,121,1202659,0.0,81003884545,10.061039746095942
Kazakhstan,2006,female,35-54 years,19,2121510,0.0,81003884545,0.8955885194979049
Kazakhstan,2006,male,5-14 years,68,1234397,0.0,81003884545,5.508762578003672
Kazakhstan,2006,female,5-14 years,24,1181324,0.0,81003884545,2.0316187599676296
Kazakhstan,2007,male,25-34 years,919,1208359,0.0,104849886826,76.05355693134243
Kazakhstan,2007,male,75+ years,77,116899,0.0,104849886826,65.86882693607302
Kazakhstan,2007,male,35-54 years,1275,1935835,0.0,104849886826,65.86305134476854
Kazakhstan,2007,male,55-74 years,412,747545,0.0,104849886826,55.11373897223578
Kazakhstan,2007,male,15-24 years,648,1542361,0.0,104849886826,42.0135104557234
Kazakhstan,2007,female,75+ years,5,281627,0.0,104849886826,1.7753979554517145
Kazakhstan,2007,female,15-24 years,23,1498711,0.0,104849886826,1.5346521110474267
Kazakhstan,2007,female,25-34 years,14,1219565,0.0,104849886826,1.1479502937522805
Kazakhstan,2007,female,35-54 years,21,2144647,0.0,104849886826,0.9791821218130535
Kazakhstan,2007,female,55-74 years,88,1077829,0.0,104849886826,8.16456042656117
Kazakhstan,2007,male,5-14 years,89,1202402,0.0,104849886826,7.40185062899097
Kazakhstan,2007,female,5-14 years,3,1149826,0.0,104849886826,0.2609090418898164
Kazakhstan,2008,male,75+ years,86,116815,0.0,133441612247,73.62068227539271
Kazakhstan,2008,male,25-34 years,86,1232084,0.0,133441612247,6.980043568457995
Kazakhstan,2008,male,35-54 years,1178,1954893,0.0,133441612247,60.259052541494604
Kazakhstan,2008,male,55-74 years,383,766809,0.0,133441612247,49.94724892378676
Kazakhstan,2008,male,15-24 years,657,1540282,0.0,133441612247,42.654526898321215
Kazakhstan,2008,female,75+ years,47,280166,0.0,133441612247,16.77576865144236
Kazakhstan,2008,female,15-24 years,239,1496633,0.0,133441612247,15.969178816717259
Kazakhstan,2008,female,25-34 years,152,1240283,0.0,133441612247,12.255267547809654
Kazakhstan,2008,female,35-54 years,217,2165507,0.0,133441612247,10.020748028059943
Kazakhstan,2008,female,55-74 years,93,1110519,0.0,133441612247,8.374462751200115
Kazakhstan,2008,male,5-14 years,66,1182019,0.0,133441612247,5.583666590807762
Kazakhstan,2008,female,5-14 years,19,1130043,0.0,133441612247,1.68135194855417
Kazakhstan,2009,male,25-34 years,848,1263819,0.0,115308661143,67.09821580463658
Kazakhstan,2009,male,35-54 years,1181,1980466,0.0,115308661143,59.63242994325579
Kazakhstan,2009,male,75+ years,6,116533,0.0,115308661143,5.14875614632765
Kazakhstan,2009,male,55-74 years,38,792505,0.0,115308661143,4.794922429511486
Kazakhstan,2009,male,15-24 years,68,1533027,0.0,115308661143,4.435668778175466
Kazakhstan,2009,female,75+ years,42,277759,0.0,115308661143,15.121022181099443
Kazakhstan,2009,female,15-24 years,214,1488994,0.0,115308661143,14.372119699609268
Kazakhstan,2009,female,25-34 years,145,1269302,0.0,115308661143,11.423601317889673
Kazakhstan,2009,female,35-54 years,192,2191360,0.0,115308661143,8.761682242990654
Kazakhstan,2009,female,55-74 years,99,1150346,0.0,115308661143,8.606106336702174
Kazakhstan,2009,male,5-14 years,43,1179629,0.0,115308661143,3.645213876566276
Kazakhstan,2009,female,5-14 years,26,1126895,0.0,115308661143,2.3072247192506845
Kazakhstan,2010,male,75+ years,72,113390,0.7659999999999999,148047348241,63.49766293323927
Kazakhstan,2010,male,25-34 years,88,1310211,0.7659999999999999,148047348241,6.716475437925647
Kazakhstan,2010,male,35-54 years,1118,2037599,0.7659999999999999,148047348241,54.86849964099903
Kazakhstan,2010,male,55-74 years,389,810461,0.7659999999999999,148047348241,47.99737433386678
Kazakhstan,2010,male,15-24 years,528,1555580,0.7659999999999999,148047348241,33.94232376348372
Kazakhstan,2010,female,75+ years,39,263531,0.7659999999999999,148047348241,14.799017952347162
Kazakhstan,2010,female,15-24 years,193,1549811,0.7659999999999999,148047348241,12.453131381826557
Kazakhstan,2010,female,25-34 years,14,1332552,0.7659999999999999,148047348241,1.0506156607772155
Kazakhstan,2010,female,55-74 years,88,1144484,0.7659999999999999,148047348241,7.6890546307331515
Kazakhstan,2010,female,35-54 years,16,2227790,0.7659999999999999,148047348241,0.718200548525669
Kazakhstan,2010,male,5-14 years,49,1212500,0.7659999999999999,148047348241,4.041237113402062
Kazakhstan,2010,female,5-14 years,25,1155258,0.7659999999999999,148047348241,2.164018773295662
Kazakhstan,2011,male,25-34 years,778,1344771,0.772,192626507972,57.853716357654946
Kazakhstan,2011,male,75+ years,64,119954,0.772,192626507972,53.353785617820165
Kazakhstan,2011,male,35-54 years,162,2062451,0.772,192626507972,7.854732063937519
Kazakhstan,2011,male,55-74 years,358,831202,0.772,192626507972,43.07015623157788
Kazakhstan,2011,male,15-24 years,493,1526023,0.772,192626507972,32.30619721983221
Kazakhstan,2011,female,75+ years,44,273217,0.772,192626507972,16.10441517182313
Kazakhstan,2011,female,15-24 years,171,1514356,0.772,192626507972,11.29192871425213
Kazakhstan,2011,female,25-34 years,128,1367342,0.772,192626507972,9.361227842046832
Kazakhstan,2011,female,35-54 years,166,2253866,0.772,192626507972,7.365122860010311
Kazakhstan,2011,female,55-74 years,78,1172197,0.772,192626507972,6.654171611085849
Kazakhstan,2011,male,5-14 years,38,1218724,0.772,192626507972,3.1180152356070776
Kazakhstan,2011,female,5-14 years,21,1169247,0.772,192626507972,1.7960276998786397
Kazakhstan,2012,male,25-34 years,716,1384736,0.778,207998568866,51.70660689113304
Kazakhstan,2012,male,35-54 years,174,2082135,0.778,207998568866,8.35680683529166
Kazakhstan,2012,male,75+ years,6,129890,0.778,207998568866,4.619293248133036
Kazakhstan,2012,male,55-74 years,368,852033,0.778,207998568866,43.19081537921654
Kazakhstan,2012,male,15-24 years,426,1481240,0.778,207998568866,28.759687829116146
Kazakhstan,2012,female,75+ years,4,288919,0.778,207998568866,1.3844710801297249
Kazakhstan,2012,female,15-24 years,131,1464381,0.778,207998568866,8.945759334490136
Kazakhstan,2012,female,35-54 years,181,2273726,0.778,207998568866,7.960501837072717
Kazakhstan,2012,female,25-34 years,111,1407854,0.778,207998568866,7.884340279602856
Kazakhstan,2012,female,55-74 years,93,1198153,0.778,207998568866,7.761946929983066
Kazakhstan,2012,male,5-14 years,33,1261734,0.778,207998568866,2.6154482640556567
Kazakhstan,2012,female,5-14 years,7,1198748,0.778,207998568866,0.5839425800918959
Kazakhstan,2013,male,75+ years,78,140008,0.785,236634552078,55.71110222273013
Kazakhstan,2013,male,35-54 years,1142,2098964,0.785,236634552078,54.40779355910821
Kazakhstan,2013,male,25-34 years,733,1425587,0.785,236634552078,51.4174161240247
Kazakhstan,2013,male,55-74 years,393,878598,0.785,236634552078,44.73035449659571
Kazakhstan,2013,male,15-24 years,449,1429864,0.785,236634552078,31.401587843319362
Kazakhstan,2013,female,75+ years,48,307080,0.785,236634552078,15.631105900742476
Kazakhstan,2013,female,15-24 years,182,1405609,0.785,236634552078,12.948124264998304
Kazakhstan,2013,female,25-34 years,136,1451026,0.785,236634552078,9.372678366893494
Kazakhstan,2013,female,35-54 years,193,2289754,0.785,236634552078,8.428853055830452
Kazakhstan,2013,female,55-74 years,89,1228388,0.785,236634552078,7.245267781840917
Kazakhstan,2013,male,5-14 years,42,1313549,0.785,236634552078,3.1974444805637243
Kazakhstan,2013,female,5-14 years,27,1246955,0.785,236634552078,2.1652746089473958
Kazakhstan,2014,male,35-54 years,182,2116035,0.7879999999999999,221415572820,8.600991949566051
Kazakhstan,2014,male,75+ years,7,148578,0.7879999999999999,221415572820,4.711330075785109
Kazakhstan,2014,male,25-34 years,667,1462224,0.7879999999999999,221415572820,45.615446060247955
Kazakhstan,2014,male,55-74 years,343,911127,0.7879999999999999,221415572820,37.64568495939644
Kazakhstan,2014,male,15-24 years,356,1377269,0.7879999999999999,221415572820,25.848254770854496
Kazakhstan,2014,female,75+ years,47,325593,0.7879999999999999,221415572820,14.435199773950913
Kazakhstan,2014,female,15-24 years,132,1344351,0.7879999999999999,221415572820,9.81886426982239
Kazakhstan,2014,female,25-34 years,126,1490998,0.7879999999999999,221415572820,8.45071556098667
Kazakhstan,2014,female,35-54 years,171,2303567,0.7879999999999999,221415572820,7.423270085046365
Kazakhstan,2014,female,55-74 years,69,1263876,0.7879999999999999,221415572820,5.459396333184585
Kazakhstan,2014,male,5-14 years,38,1377917,0.7879999999999999,221415572820,2.7577858463173035
Kazakhstan,2014,female,5-14 years,18,1307309,0.7879999999999999,221415572820,1.3768741743535766
Kazakhstan,2015,male,75+ years,72,156393,0.0,184388432149,46.037866144904186
Kazakhstan,2015,male,35-54 years,962,2130654,0.0,184388432149,45.150456151022176
Kazakhstan,2015,male,25-34 years,63,1492576,0.0,184388432149,4.22089059451579
Kazakhstan,2015,male,55-74 years,363,951365,0.0,184388432149,38.15570259574401
Kazakhstan,2015,male,15-24 years,312,1326082,0.0,184388432149,23.52795679301883
Kazakhstan,2015,female,75+ years,42,343577,0.0,184388432149,12.22433399208911
Kazakhstan,2015,female,15-24 years,127,1285407,0.0,184388432149,9.880139131030093
Kazakhstan,2015,female,35-54 years,175,2313458,0.0,184388432149,7.564433847513117
Kazakhstan,2015,female,25-34 years,18,1524321,0.0,184388432149,1.1808536390957023
Kazakhstan,2015,female,55-74 years,65,1306669,0.0,184388432149,4.9744809129167376
Kazakhstan,2015,male,5-14 years,3,1445862,0.0,184388432149,0.20748868149242458
Kazakhstan,2015,female,5-14 years,13,1370388,0.0,184388432149,0.9486364445689834
Kiribati,1991,male,15-24 years,5,6789,0.0,47515189,73.64854912358226
Kiribati,1991,male,55-74 years,1,2345,0.0,47515189,42.64392324093817
Kiribati,1991,male,25-34 years,1,5615,0.0,47515189,17.809439002671418
Kiribati,1991,male,35-54 years,1,6101,0.0,47515189,16.390755613833797
Kiribati,1991,female,25-34 years,1,6105,0.0,47515189,16.38001638001638
Kiribati,1991,female,15-24 years,1,6818,0.0,47515189,14.667057788207684
Kiribati,1991,female,35-54 years,0,6440,0.0,47515189,0.0
Kiribati,1991,female,5-14 years,0,8932,0.0,47515189,0.0
Kiribati,1991,female,55-74 years,0,2759,0.0,47515189,0.0
Kiribati,1991,female,75+ years,0,460,0.0,47515189,0.0
Kiribati,1991,male,5-14 years,0,9213,0.0,47515189,0.0
Kiribati,1991,male,75+ years,0,278,0.0,47515189,0.0
Kiribati,1992,female,55-74 years,1,2799,0.0,47737955,35.72704537334762
Kiribati,1992,male,15-24 years,2,6669,0.0,47737955,29.9895036737142
Kiribati,1992,male,35-54 years,1,6226,0.0,47737955,16.061676839062
Kiribati,1992,female,15-24 years,0,6692,0.0,47737955,0.0
Kiribati,1992,female,25-34 years,0,6273,0.0,47737955,0.0
Kiribati,1992,female,35-54 years,0,6581,0.0,47737955,0.0
Kiribati,1992,female,5-14 years,0,9190,0.0,47737955,0.0
Kiribati,1992,female,75+ years,0,474,0.0,47737955,0.0
Kiribati,1992,male,25-34 years,0,5802,0.0,47737955,0.0
Kiribati,1992,male,5-14 years,0,9496,0.0,47737955,0.0
Kiribati,1992,male,55-74 years,0,2368,0.0,47737955,0.0
Kiribati,1992,male,75+ years,0,286,0.0,47737955,0.0
Kiribati,1993,male,35-54 years,3,6370,0.0,46919625,47.09576138147566
Kiribati,1993,male,15-24 years,3,6585,0.0,46919625,45.55808656036446
Kiribati,1993,male,55-74 years,1,2384,0.0,46919625,41.946308724832214
Kiribati,1993,male,25-34 years,2,5958,0.0,46919625,33.56831151393085
Kiribati,1993,female,15-24 years,1,6579,0.0,46919625,15.199878400972793
Kiribati,1993,female,5-14 years,1,9415,0.0,46919625,10.621348911311737
Kiribati,1993,male,5-14 years,1,9780,0.0,46919625,10.224948875255624
Kiribati,1993,female,25-34 years,0,6436,0.0,46919625,0.0
Kiribati,1993,female,35-54 years,0,6730,0.0,46919625,0.0
Kiribati,1993,female,55-74 years,0,2840,0.0,46919625,0.0
Kiribati,1993,female,75+ years,0,481,0.0,46919625,0.0
Kiribati,1993,male,75+ years,0,290,0.0,46919625,0.0
Kiribati,1994,male,35-54 years,3,6529,0.0,54832578,45.948843620768876
Kiribati,1994,male,15-24 years,3,6566,0.0,54832578,45.689917758148034
Kiribati,1994,male,25-34 years,2,6053,0.0,54832578,33.04146704113663
Kiribati,1994,female,15-24 years,1,6528,0.0,54832578,15.318627450980392
Kiribati,1994,female,5-14 years,1,9619,0.0,54832578,10.396091069757771
Kiribati,1994,female,25-34 years,0,6565,0.0,54832578,0.0
Kiribati,1994,female,35-54 years,0,6893,0.0,54832578,0.0
Kiribati,1994,female,55-74 years,0,2878,0.0,54832578,0.0
Kiribati,1994,female,75+ years,0,481,0.0,54832578,0.0
Kiribati,1994,male,5-14 years,0,10069,0.0,54832578,0.0
